Purpose, Direction, CountOfSurveyYear, Trips, StageDistance
Other, NHB, 6.00000, 6.82083, 32.00000
Other, NHB, 2.00000, 2.01026, 33.00000
Other, NHB, 1.00000, 0.84193, 33.80000
Other, NHB, 3.00000, 3.29567, 34.00000
Other, NHB, 3.00000, 2.60317, 34.70000
Other, NHB, 4.00000, 3.98667, 34.80000
Other, NHB, 10.00000, 8.46069, 35.00000
Other, NHB, 2.00000, 1.85164, 35.50000
Other, NHB, 2.00000, 1.39884, 36.00000
Other, NHB, 2.00000, 1.92726, 38.00000
Other, NHB, 3.00000, 2.60317, 38.40000
Other, NHB, 1.00000, 0.90682, 39.00000
Other, NHB, 4.00000, 4.40111, 40.00000
Other, NHB, 4.00000, 3.54601, 41.00000
Other, NHB, 5.00000, 4.67976, 42.00000
Other, NHB, 2.00000, 1.88473, 43.00000
Other, NHB, 1.00000, 0.96774, 44.00000
Other, NHB, 1.00000, 1.59000, 45.00000
Other, NHB, 4.00000, 3.70574, 45.60000
Other, NHB, 2.00000, 1.84113, 46.00000
Other, NHB, 1.00000, 0.91857, 47.00000
Other, NHB, 2.00000, 2.14708, 50.00000
Other, NHB, 1.00000, 0.74178, 51.00000
Other, NHB, 1.00000, 1.18210, 52.00000
Other, NHB, 3.00000, 2.09650, 52.10000
Other, NHB, 1.00000, 0.91983, 53.00000
Other, NHB, 2.00000, 2.09398, 54.00000
Other, NHB, 2.00000, 1.80235, 55.00000
Other, NHB, 2.00000, 2.51186, 56.00000
Other, NHB, 4.00000, 3.57753, 57.00000
Other, NHB, 1.00000, 1.06874, 60.50000
Other, NHB, 1.00000, 1.12967, 63.00000
Other, NHB, 1.00000, 0.86079, 69.50000
Other, NHB, 1.00000, 0.86228, 70.00000
Other, NHB, 1.00000, 0.84262, 72.00000
Other, NHB, 1.00000, 0.94085, 73.00000
Other, NHB, 1.00000, 0.86079, 73.30000
Other, NHB, 1.00000, 0.85618, 74.00000
Other, NHB, 1.00000, 0.91065, 78.00000
Other, NHB, 1.00000, 0.83571, 84.25000
Other, NHB, 1.00000, 0.86571, 85.00000
Other, NHB, 3.00000, 2.42358, 90.00000
Other, NHB, 2.00000, 2.43818, 100.00000
Other, NHB, 5.00000, 6.50486, 0.50000
Other, NHB, 1.00000, 0.86358, 0.50000
Other, NHB, 9.00000, 9.42352, 1.00000
Other, NHB, 1.00000, 0.60129, 1.00000
Other, NHB, 1.00000, 0.87924, 1.10000
Other, NHB, 1.00000, 0.92643, 1.30000
Other, NHB, 1.00000, 0.71059, 1.50000
Other, NHB, 1.00000, 1.71420, 1.90000
Other, NHB, 10.00000, 9.31707, 2.00000
Other, NHB, 1.00000, 0.67508, 2.00000
Other, NHB, 5.00000, 5.40653, 2.50000
Other, NHB, 1.00000, 1.03133, 2.50000
Other, NHB, 1.00000, 1.02528, 2.50000
Other, NHB, 2.00000, 2.31052, 2.60000
Other, NHB, 4.00000, 4.93476, 2.70000
Other, NHB, 6.00000, 4.74250, 3.00000
Other, NHB, 1.00000, 1.14678, 3.00000
Other, NHB, 1.00000, 0.66441, 3.00000
Other, NHB, 1.00000, 1.47691, 3.10000
Other, NHB, 3.00000, 3.14976, 3.40000
Other, NHB, 1.00000, 1.00942, 3.50000
Other, NHB, 1.00000, 0.75693, 3.70000
Other, NHB, 8.00000, 8.50951, 4.00000
Other, NHB, 1.00000, 1.31836, 4.00000
Other, NHB, 1.00000, 1.29249, 4.70000
Other, NHB, 13.00000, 12.98996, 5.00000
Other, NHB, 2.00000, 2.31122, 5.00000
Other, NHB, 1.00000, 0.70633, 5.20000
Other, NHB, 1.00000, 0.60129, 5.30000
Other, NHB, 1.00000, 0.68955, 5.50000
Other, NHB, 1.00000, 1.03591, 5.70000
Other, NHB, 5.00000, 8.14195, 5.80000
Other, NHB, 18.00000, 22.21785, 6.00000
Other, NHB, 1.00000, 0.81485, 6.00000
Other, NHB, 1.00000, 1.40704, 6.40000
Other, NHB, 3.00000, 3.00532, 6.50000
Other, NHB, 1.00000, 1.04983, 6.50000
Other, NHB, 1.00000, 1.13625, 6.75000
Other, NHB, 7.00000, 6.83170, 7.00000
Other, NHB, 3.00000, 4.70390, 7.00000
Other, NHB, 1.00000, 0.93779, 7.00000
Other, NHB, 1.00000, 1.21875, 7.10000
Other, NHB, 1.00000, 0.98132, 7.50000
Other, NHB, 1.00000, 0.94948, 7.80000
Other, NHB, 11.00000, 15.48776, 8.00000
Other, NHB, 1.00000, 1.17844, 8.00000
Other, NHB, 1.00000, 0.83461, 8.00000
Other, NHB, 2.00000, 2.29333, 8.30000
Other, NHB, 3.00000, 3.12137, 8.50000
Other, NHB, 3.00000, 2.90012, 9.00000
Other, NHB, 1.00000, 1.04071, 9.00000
Other, NHB, 1.00000, 1.29002, 9.80000
Other, NHB, 1.00000, 1.26009, 9.90000
Other, NHB, 14.00000, 15.01724, 10.00000
Other, NHB, 2.00000, 2.02342, 10.00000
Other, NHB, 2.00000, 2.25297, 10.00000
Other, NHB, 1.00000, 1.59171, 10.20000
Other, NHB, 3.00000, 2.72771, 10.70000
Other, NHB, 1.00000, 0.81861, 10.70000
Other, NHB, 8.00000, 9.90160, 11.00000
Other, NHB, 1.00000, 1.59171, 11.10000
Other, NHB, 1.00000, 1.63784, 11.30000
Other, NHB, 1.00000, 1.27734, 11.40000
Other, NHB, 1.00000, 0.95681, 11.40000
Other, NHB, 1.00000, 1.22508, 11.70000
Other, NHB, 1.00000, 1.48916, 11.80000
Other, NHB, 11.00000, 11.92038, 12.00000
Other, NHB, 2.00000, 1.90618, 12.00000
Other, NHB, 1.00000, 0.82972, 12.00000
Other, NHB, 3.00000, 2.74919, 12.50000
Other, NHB, 6.00000, 6.35040, 13.00000
Other, NHB, 1.00000, 0.64874, 13.01000
Other, NHB, 1.00000, 0.95089, 13.10000
Other, NHB, 1.00000, 1.25007, 13.70000
Other, NHB, 2.00000, 1.78805, 14.00000
Other, NHB, 2.00000, 2.96932, 14.00000
Other, NHB, 1.00000, 1.19079, 14.20000
Other, NHB, 1.00000, 0.83959, 14.70000
Other, NHB, 10.00000, 11.91055, 15.00000
Other, NHB, 2.00000, 1.86663, 15.00000
Other, NHB, 1.00000, 1.02349, 15.10000
Other, NHB, 1.00000, 0.93778, 16.00000
Other, NHB, 2.00000, 2.36674, 16.00000
Other, NHB, 1.00000, 1.12793, 16.57000
Other, NHB, 3.00000, 3.75837, 17.00000
Other, NHB, 1.00000, 1.19414, 17.00000
Other, NHB, 1.00000, 1.27421, 17.60000
Other, NHB, 2.00000, 2.34632, 18.00000
Other, NHB, 1.00000, 1.21780, 18.00000
Other, NHB, 3.00000, 2.86592, 19.00000
Other, NHB, 8.00000, 8.54923, 20.00000
Other, NHB, 1.00000, 1.28905, 20.00000
Other, NHB, 1.00000, 0.81652, 20.00000
Other, NHB, 2.00000, 2.10990, 21.00000
Other, NHB, 2.00000, 2.15491, 22.00000
Other, NHB, 1.00000, 1.64465, 22.00000
Other, NHB, 5.00000, 4.08757, 23.00000
Other, NHB, 2.00000, 2.15989, 24.00000
Other, NHB, 1.00000, 0.94496, 24.00000
Other, NHB, 3.00000, 3.15773, 25.00000
Other, NHB, 2.00000, 2.28429, 25.00000
Other, NHB, 1.00000, 0.82013, 25.00000
Other, NHB, 2.00000, 2.24514, 26.00000
Other, NHB, 2.00000, 2.41046, 27.00000
Other, NHB, 1.00000, 1.05707, 28.00000
Other, NHB, 1.00000, 1.03653, 29.50000
Other, NHB, 3.00000, 3.66396, 30.00000
Other, NHB, 1.00000, 1.00044, 30.00000
Other, NHB, 1.00000, 1.03020, 31.00000
Other, NHB, 1.00000, 1.16205, 31.00000
Other, NHB, 1.00000, 1.17470, 32.00000
Other, NHB, 2.00000, 2.58046, 34.00000
Other, NHB, 1.00000, 0.88310, 35.00000
Other, NHB, 1.00000, 1.06320, 35.00000
Other, NHB, 2.00000, 2.34251, 38.00000
Other, NHB, 1.00000, 1.01907, 38.60000
Other, NHB, 1.00000, 1.47795, 39.00000
Other, NHB, 1.00000, 1.24984, 40.00000
Other, NHB, 1.00000, 0.99073, 40.20000
Other, NHB, 1.00000, 1.12540, 41.00000
Other, NHB, 1.00000, 1.06320, 42.00000
Other, NHB, 1.00000, 1.16402, 42.20000
Other, NHB, 2.00000, 2.49338, 43.00000
Other, NHB, 2.00000, 1.70658, 45.00000
Other, NHB, 1.00000, 1.23186, 50.00000
Other, NHB, 1.00000, 1.01484, 51.40000
Other, NHB, 1.00000, 1.25556, 54.00000
Other, NHB, 1.00000, 0.87868, 55.00000
Other, NHB, 1.00000, 0.90866, 59.00000
Other, NHB, 1.00000, 0.77105, 67.00000
Other, NHB, 1.00000, 0.98399, 70.00000
Other, NHB, 1.00000, 0.85659, 70.00000
Other, NHB, 1.00000, 1.14316, 75.00000
Other, NHB, 1.00000, 0.85666, 81.00000
Other, NHB, 1.00000, 1.36460, 86.00000
Other, NHB, 1.00000, 0.93736, 90.00000
Other, NHB, 1.00000, 1.25988, 127.00000
Other, NHB, 1.00000, 0.91102, 130.00000
Other, NHB, 1.00000, 0.70003, 1.50000
Other, NHB, 1.00000, 1.03454, 4.00000
Other, NHB, 2.00000, 2.22363, 4.00000
Other, NHB, 5.00000, 4.20172, 5.00000
Other, NHB, 1.00000, 1.05245, 5.00000
Other, NHB, 2.00000, 2.76873, 6.00000
Other, NHB, 1.00000, 0.81419, 6.60000
Other, NHB, 1.00000, 0.86198, 6.60000
Other, NHB, 1.00000, 2.06152, 6.80000
Other, NHB, 2.00000, 2.20905, 7.30000
Other, NHB, 1.00000, 0.80429, 9.00000
Other, NHB, 1.00000, 1.01823, 9.50000
Other, NHB, 1.00000, 1.05645, 10.50000
Other, NHB, 1.00000, 0.71986, 10.70000
Other, NHB, 1.00000, 1.04835, 11.00000
Other, NHB, 1.00000, 1.15968, 11.60000
Other, NHB, 1.00000, 0.79206, 12.00000
Other, NHB, 1.00000, 0.68927, 12.00000
Other, NHB, 6.00000, 7.12471, 12.50000
Other, NHB, 1.00000, 0.96986, 12.70000
Other, NHB, 1.00000, 1.05690, 13.00000
Other, NHB, 1.00000, 0.80134, 13.40000
Other, NHB, 4.00000, 3.16963, 14.00000
Other, NHB, 1.00000, 0.92082, 14.00000
Other, NHB, 3.00000, 3.41693, 14.00000
Other, NHB, 1.00000, 1.18696, 15.00000
Other, NHB, 1.00000, 0.60129, 15.00000
Other, NHB, 1.00000, 0.98976, 16.80000
Other, NHB, 1.00000, 1.24507, 17.00000
Other, NHB, 1.00000, 0.82104, 17.20000
Other, NHB, 3.00000, 2.23403, 17.50000
Other, NHB, 1.00000, 1.03929, 18.00000
Other, NHB, 1.00000, 1.21475, 18.10000
Other, NHB, 3.00000, 3.98074, 19.00000
Other, NHB, 1.00000, 0.80933, 19.25000
Other, NHB, 6.00000, 7.47343, 20.00000
Other, NHB, 1.00000, 1.06284, 20.30000
Other, NHB, 1.00000, 0.80515, 22.00000
Other, NHB, 2.00000, 1.54770, 24.00000
Other, NHB, 1.00000, 0.89373, 24.30000
Other, NHB, 1.00000, 0.96320, 24.50000
Other, NHB, 1.00000, 1.46366, 25.00000
Other, NHB, 1.00000, 0.98095, 26.40000
Other, NHB, 1.00000, 0.99730, 27.00000
Other, NHB, 1.00000, 0.97245, 27.00000
Other, NHB, 2.00000, 2.18534, 30.00000
Other, NHB, 1.00000, 0.71239, 30.00000
Other, NHB, 1.00000, 0.81332, 32.00000
Other, NHB, 1.00000, 1.53461, 32.00000
Other, NHB, 1.00000, 1.49778, 33.20000
Other, NHB, 2.00000, 2.76330, 39.00000
Other, NHB, 1.00000, 0.79697, 39.00000
Other, NHB, 1.00000, 1.56515, 39.50000
Other, NHB, 1.00000, 1.57796, 40.00000
Other, NHB, 1.00000, 1.03593, 43.00000
Other, NHB, 1.00000, 0.93342, 44.00000
Other, NHB, 1.00000, 1.04061, 47.00000
Other, NHB, 1.00000, 1.10474, 48.00000
Other, NHB, 1.00000, 1.10092, 49.00000
Other, NHB, 1.00000, 1.06262, 52.00000
Other, NHB, 1.00000, 1.24782, 53.00000
Other, NHB, 1.00000, 1.02275, 56.00000
Other, NHB, 1.00000, 0.75822, 58.00000
Other, NHB, 1.00000, 0.86252, 58.00000
Other, NHB, 1.00000, 1.30345, 60.00000
Other, NHB, 1.00000, 0.84018, 60.00000
Other, NHB, 1.00000, 1.02885, 63.20000
Other, NHB, 1.00000, 0.99378, 64.00000
Other, NHB, 1.00000, 1.27652, 65.00000
Other, NHB, 1.00000, 1.30608, 65.00000
Other, NHB, 1.00000, 0.95324, 67.70000
Other, NHB, 2.00000, 2.52337, 70.00000
Other, NHB, 1.00000, 0.90231, 75.00000
Other, NHB, 2.00000, 1.90162, 80.00000
Other, NHB, 1.00000, 0.84011, 85.00000
Other, NHB, 1.00000, 0.90481, 89.00000
Other, NHB, 1.00000, 0.91466, 100.00000
Other, NHB, 1.00000, 0.87980, 100.00000
Other, NHB, 1.00000, 1.14642, 110.00000
Other, NHB, 1.00000, 1.20019, 115.00000
Other, NHB, 1.00000, 0.80429, 125.00000
Other, NHB, 1.00000, 0.79419, 127.00000
Other, NHB, 1.00000, 0.91659, 135.00000
Other, NHB, 1.00000, 0.72649, 148.00000
Other, NHB, 1.00000, 1.05267, 160.00000
Other, NHB, 1.00000, 0.96151, 162.00000
Other, NHB, 1.00000, 1.02937, 180.00000
Other, NHB, 1.00000, 0.98512, 129.00000
Other, NHB, 1.00000, 1.49574, 144.50000
Other, NHB, 1.00000, 1.15239, 164.00000
Other, NHB, 1.00000, 1.12051, 205.00000
Other, NHB, 1.00000, 0.76870, 225.00000
Other, TH, 1.00000, 0.94882, 230.00000
Other, TH, 1.00000, 0.93152, 252.00000
Other, TH, 1.00000, 1.16784, 175.00000
Other, TH, 1.00000, 0.87304, 190.00000
Other, TH, 1.00000, 0.85666, 216.00000
Other, TH, 1.00000, 1.11072, 224.00000
Other, TH, 1.00000, 0.90273, 227.00000
Other, TH, 1.00000, 0.90273, 234.00000
Other, TH, 1.00000, 0.90724, 241.00000
Other, TH, 1.00000, 0.70694, 250.00000
Other, TH, 1.00000, 0.77892, 257.00000
Other, TH, 1.00000, 0.97048, 80.00000
Other, TH, 1.00000, 0.77384, 92.00000
Other, TH, 1.00000, 1.00064, 112.00000
Other, TH, 1.00000, 1.03492, 125.00000
Other, TH, 2.00000, 2.15233, 138.00000
Other, TH, 1.00000, 0.92883, 145.00000
Other, TH, 1.00000, 1.05936, 150.00000
Other, TH, 1.00000, 1.06840, 150.00000
Other, TH, 1.00000, 1.34751, 155.00000
Other, TH, 1.00000, 1.21157, 156.00000
Other, TH, 1.00000, 0.92006, 160.00000
Other, TH, 1.00000, 1.02782, 197.00000
Other, TH, 1.00000, 0.79109, 240.00000
Other, TH, 1.00000, 1.01661, 4.40000
Other, TH, 1.00000, 0.74002, 4.50000
Other, TH, 1.00000, 1.19019, 4.70000
Other, TH, 6.00000, 5.03260, 5.00000
Other, TH, 3.00000, 3.11941, 7.00000
Other, TH, 2.00000, 1.98286, 7.00000
Other, TH, 6.00000, 6.16092, 8.00000
Other, TH, 1.00000, 1.07971, 8.00000
Other, TH, 1.00000, 1.09545, 8.00000
Other, TH, 2.00000, 1.69110, 8.20000
Other, TH, 2.00000, 2.30618, 8.50000
Other, TH, 1.00000, 1.13267, 9.00000
Other, TH, 1.00000, 0.97620, 9.00000
Other, TH, 1.00000, 1.18859, 9.50000
Other, TH, 11.00000, 10.04689, 10.00000
Other, TH, 1.00000, 0.91496, 10.00000
Other, TH, 1.00000, 1.07626, 10.10000
Other, TH, 1.00000, 0.84617, 10.10000
Other, TH, 1.00000, 0.61527, 10.60000
Other, TH, 6.00000, 5.74942, 11.00000
Other, TH, 1.00000, 1.03651, 11.00000
Other, TH, 1.00000, 1.03651, 11.00000
Other, TH, 9.00000, 9.62791, 12.00000
Other, TH, 2.00000, 1.75891, 12.00000
Other, TH, 1.00000, 0.87967, 12.60000
Other, TH, 1.00000, 0.91496, 13.00000
Other, TH, 2.00000, 1.95581, 14.00000
Other, TH, 1.00000, 0.96134, 14.50000
Other, TH, 4.00000, 3.55980, 16.00000
Other, TH, 1.00000, 0.62646, 16.00000
Other, TH, 2.00000, 2.27717, 17.00000
Other, TH, 1.00000, 1.02959, 17.50000
Other, TH, 1.00000, 1.36143, 18.00000
Other, TH, 2.00000, 2.50375, 19.00000
Other, TH, 1.00000, 1.25187, 19.00000
Other, TH, 4.00000, 3.32517, 20.00000
Other, TH, 1.00000, 1.66385, 20.00000
Other, TH, 2.00000, 1.77403, 20.00000
Other, TH, 2.00000, 1.89661, 21.00000
Other, TH, 1.00000, 1.00981, 22.00000
Other, TH, 1.00000, 1.18771, 23.00000
Other, TH, 1.00000, 1.19160, 25.00000
Other, TH, 1.00000, 1.39326, 26.00000
Other, TH, 1.00000, 1.05129, 30.00000
Other, TH, 1.00000, 1.18885, 31.00000
Other, TH, 1.00000, 1.25245, 35.00000
Other, TH, 1.00000, 1.14547, 36.00000
Other, TH, 1.00000, 0.96134, 36.00000
Other, TH, 2.00000, 2.16086, 39.00000
Other, TH, 1.00000, 1.21414, 39.00000
Other, TH, 3.00000, 3.71952, 40.00000
Other, TH, 1.00000, 1.28902, 43.00000
Other, TH, 1.00000, 1.03981, 43.00000
Other, TH, 1.00000, 1.00936, 45.00000
Other, TH, 1.00000, 0.84522, 46.00000
Other, TH, 1.00000, 0.77398, 47.00000
Other, TH, 2.00000, 2.27153, 48.00000
Other, TH, 1.00000, 0.94819, 49.00000
Other, TH, 1.00000, 0.92713, 50.00000
Other, TH, 1.00000, 1.26336, 50.00000
Other, TH, 1.00000, 1.50626, 53.50000
Other, TH, 3.00000, 3.25578, 60.00000
Other, TH, 1.00000, 1.05582, 62.00000
Other, TH, 1.00000, 0.81473, 64.00000
Other, TH, 1.00000, 0.80784, 65.00000
Other, TH, 1.00000, 0.83501, 65.00000
Other, TH, 1.00000, 1.09213, 70.00000
Other, TH, 1.00000, 0.81870, 71.00000
Other, TH, 1.00000, 0.82251, 72.00000
Other, TH, 1.00000, 1.15806, 80.00000
Other, TH, 1.00000, 1.06866, 84.20000
Other, TH, 1.00000, 0.74451, 86.00000
Other, TH, 1.00000, 1.10001, 87.00000
Other, TH, 1.00000, 0.83063, 90.00000
Other, TH, 1.00000, 0.79419, 93.00000
Other, TH, 1.00000, 1.02776, 95.00000
Other, TH, 1.00000, 0.91428, 98.00000
Other, TH, 3.00000, 3.31172, 100.00000
Other, TH, 1.00000, 0.88953, 100.00000
Other, TH, 1.00000, 0.81013, 103.00000
Other, TH, 1.00000, 1.08713, 106.00000
Other, TH, 1.00000, 1.17405, 107.00000
Other, TH, 1.00000, 0.92867, 110.00000
Other, TH, 1.00000, 0.69797, 115.00000
Other, TH, 1.00000, 1.01390, 115.20000
Other, TH, 1.00000, 1.13866, 120.00000
Other, TH, 1.00000, 1.37034, 122.00000
Other, TH, 1.00000, 1.20036, 130.00000
Other, TH, 1.00000, 1.10834, 132.00000
Other, TH, 1.00000, 1.39880, 136.00000
Other, TH, 1.00000, 0.88602, 140.00000
Other, TH, 1.00000, 0.89939, 143.00000
Other, TH, 1.00000, 0.93265, 144.00000
Other, TH, 1.00000, 0.93043, 145.00000
Other, TH, 1.00000, 0.60531, 146.00000
Other, TH, 1.00000, 1.07484, 146.00000
Other, TH, 1.00000, 0.82118, 156.00000
Other, TH, 1.00000, 1.45268, 167.00000
Other, TH, 1.00000, 0.96773, 179.00000
Other, TH, 1.00000, 1.20886, 182.00000
Other, TH, 1.00000, 0.78412, 59.04000
Other, TH, 1.00000, 1.21831, 60.00000
Other, TH, 1.00000, 1.19407, 68.00000
Other, TH, 1.00000, 1.21823, 81.00000
Other, TH, 1.00000, 0.87771, 88.00000
Other, TH, 1.00000, 0.78800, 97.00000
Other, TH, 1.00000, 0.75372, 100.00000
Other, TH, 1.00000, 0.90778, 103.00000
Other, TH, 1.00000, 0.73236, 103.80000
Other, TH, 1.00000, 0.92434, 106.00000
Other, TH, 1.00000, 0.85573, 106.00000
Other, TH, 2.00000, 2.26508, 114.00000
Other, TH, 1.00000, 1.22646, 117.00000
Other, TH, 1.00000, 7.28014, 118.00000
Other, TH, 2.00000, 1.87191, 135.00000
Other, TH, 1.00000, 2.00900, 140.00000
Other, TH, 1.00000, 0.95721, 150.00000
Other, TH, 1.00000, 1.06992, 161.50000
Other, TH, 1.00000, 1.07046, 166.00000
Other, TH, 1.00000, 1.09607, 170.60000
Other, TH, 1.00000, 0.87264, 188.00000
Other, TH, 10.00000, 7.90599, 0.10000
Other, TH, 2.00000, 1.79335, 0.10000
Other, TH, 1.00000, 0.89858, 0.12000
Other, TH, 1.00000, 0.70710, 0.19000
Other, TH, 2.00000, 1.41419, 0.19000
Other, TH, 10.00000, 10.01470, 0.20000
Other, TH, 2.00000, 2.02996, 0.20000
Other, TH, 1.00000, 1.22930, 0.20000
Other, TH, 45.00000, 43.51723, 0.25000
Other, TH, 12.00000, 12.65810, 0.25000
Other, TH, 7.00000, 6.71663, 0.25000
Other, TH, 1.00000, 1.03489, 0.29000
Other, TH, 14.00000, 14.00884, 0.30000
Other, TH, 1.00000, 1.59666, 0.30000
Other, TH, 1.00000, 1.16712, 0.30000
Other, TH, 1.00000, 1.04842, 0.31000
Other, TH, 1.00000, 0.78308, 0.33000
Other, TH, 1.00000, 0.83377, 0.35000
Other, TH, 17.00000, 17.36379, 0.40000
Other, TH, 2.00000, 2.74070, 0.40000
Other, TH, 2.00000, 2.35286, 0.40000
Other, TH, 238.00000, 240.22526, 0.50000
Other, TH, 54.00000, 54.71818, 0.50000
Other, TH, 48.00000, 49.96608, 0.50000
Other, TH, 21.00000, 18.80220, 0.60000
Other, TH, 6.00000, 5.64916, 0.60000
Other, TH, 1.00000, 1.06612, 0.60000
Other, TH, 1.00000, 1.03806, 0.67000
Other, TH, 1.00000, 0.76618, 0.68000
Other, TH, 15.00000, 13.79650, 0.70000
Other, TH, 6.00000, 6.82368, 0.70000
Other, TH, 4.00000, 3.95077, 0.70000
Other, TH, 36.00000, 35.73392, 0.75000
Other, TH, 6.00000, 5.84128, 0.75000
Other, TH, 5.00000, 5.06387, 0.75000
Other, TH, 36.00000, 35.48585, 0.80000
Other, TH, 8.00000, 8.01840, 0.80000
Other, TH, 10.00000, 10.10926, 0.80000
Other, TH, 17.00000, 16.52342, 0.90000
Other, TH, 7.00000, 6.83687, 0.90000
Other, TH, 6.00000, 5.27608, 0.90000
Other, TH, 657.00000, 675.07634, 1.00000
Other, TH, 125.00000, 130.20912, 1.00000
Other, TH, 142.00000, 147.15840, 1.00000
Other, TH, 30.00000, 29.56932, 1.10000
Other, TH, 3.00000, 3.33435, 1.10000
Other, TH, 1.00000, 0.64568, 1.10000
Other, TH, 38.00000, 39.44457, 1.20000
Other, TH, 5.00000, 5.49002, 1.20000
Other, TH, 8.00000, 7.83314, 1.20000
Other, TH, 1.00000, 1.16205, 1.24000
Other, TH, 11.00000, 10.69142, 1.25000
Other, TH, 4.00000, 3.73551, 1.25000
Other, TH, 2.00000, 2.24992, 1.25000
Other, TH, 24.00000, 24.78221, 1.30000
Other, TH, 6.00000, 5.88381, 1.30000
Other, TH, 4.00000, 3.58153, 1.30000
Other, TH, 1.00000, 1.03557, 1.37000
Other, TH, 1.00000, 1.04186, 1.37000
Other, TH, 39.00000, 37.62011, 1.40000
Other, TH, 7.00000, 7.03857, 1.40000
Other, TH, 4.00000, 3.75297, 1.40000
Other, TH, 1.00000, 1.34050, 1.41000
Other, TH, 375.00000, 381.77546, 1.50000
Other, TH, 82.00000, 85.92770, 1.50000
Other, TH, 65.00000, 67.88866, 1.50000
Other, TH, 25.00000, 24.70480, 1.60000
Other, TH, 6.00000, 5.87971, 1.60000
Other, TH, 4.00000, 4.24333, 1.60000
Other, TH, 1.00000, 1.22145, 1.61000
Other, TH, 1.00000, 0.89161, 1.65000
Other, TH, 22.00000, 22.27330, 1.70000
Other, TH, 3.00000, 2.92181, 1.70000
Other, TH, 4.00000, 3.71920, 1.70000
Other, TH, 4.00000, 4.02034, 1.75000
Other, TH, 3.00000, 2.64867, 1.75000
Other, TH, 4.00000, 3.42620, 1.75000
Other, TH, 24.00000, 21.83602, 1.80000
Other, TH, 5.00000, 4.62246, 1.80000
Other, TH, 9.00000, 8.51344, 1.80000
Other, TH, 9.00000, 8.69271, 1.90000
Other, TH, 2.00000, 2.17960, 1.90000
Other, TH, 928.00000, 948.21920, 2.00000
Other, TH, 171.00000, 173.92191, 2.00000
Other, TH, 166.00000, 171.02858, 2.00000
Other, TH, 17.00000, 15.82696, 2.10000
Other, TH, 1.00000, 0.96199, 2.10000
Other, TH, 2.00000, 2.24903, 2.10000
Other, TH, 1.00000, 0.85409, 2.18000
Other, TH, 35.00000, 36.63183, 2.20000
Other, TH, 4.00000, 3.53775, 2.20000
Other, TH, 7.00000, 6.54623, 2.20000
Other, TH, 1.00000, 0.94709, 2.24000
Other, TH, 5.00000, 4.34138, 2.25000
Other, TH, 3.00000, 2.98381, 2.25000
Other, TH, 1.00000, 0.88852, 2.25000
Other, TH, 15.00000, 14.65122, 2.30000
Other, TH, 5.00000, 4.68331, 2.30000
Other, TH, 3.00000, 2.73764, 2.30000
Other, TH, 19.00000, 16.34595, 2.40000
Other, TH, 4.00000, 3.49915, 2.40000
Other, TH, 2.00000, 1.68836, 2.40000
Other, TH, 195.00000, 194.21652, 2.50000
Other, TH, 41.00000, 40.28548, 2.50000
Other, TH, 44.00000, 45.33407, 2.50000
Other, TH, 22.00000, 22.90535, 2.60000
Other, TH, 5.00000, 5.08761, 2.60000
Other, TH, 5.00000, 6.56188, 2.60000
Other, TH, 19.00000, 17.83651, 2.70000
Other, TH, 4.00000, 3.74851, 2.70000
Other, TH, 3.00000, 2.54085, 2.70000
Other, TH, 4.00000, 4.50374, 2.75000
Other, TH, 3.00000, 2.96927, 2.75000
Other, TH, 17.00000, 16.05023, 2.80000
Other, TH, 7.00000, 7.39053, 2.80000
Other, TH, 4.00000, 4.07853, 2.80000
Other, TH, 1.00000, 0.86373, 2.85000
Other, TH, 14.00000, 12.97257, 2.90000
Other, TH, 2.00000, 1.74487, 2.90000
Other, TH, 2.00000, 1.67941, 2.90000
Other, TH, 721.00000, 729.72357, 3.00000
Other, TH, 127.00000, 131.24919, 3.00000
Other, TH, 133.00000, 138.92502, 3.00000
Other, TH, 15.00000, 15.50999, 3.10000
Other, TH, 3.00000, 2.90652, 3.10000
Other, TH, 3.00000, 3.47094, 3.10000
Other, TH, 24.00000, 23.71611, 3.20000
Other, TH, 1.00000, 0.73304, 3.20000
Other, TH, 5.00000, 5.30141, 3.20000
Other, TH, 1.00000, 0.64574, 3.25000
Other, TH, 1.00000, 0.95340, 3.25000
Other, TH, 1.00000, 1.21704, 3.26000
Other, TH, 19.00000, 17.66287, 3.30000
Other, TH, 4.00000, 4.14173, 3.30000
Other, TH, 5.00000, 5.40692, 3.30000
Other, TH, 13.00000, 12.70730, 3.40000
Other, TH, 6.00000, 5.64021, 3.40000
Other, TH, 2.00000, 1.89929, 3.40000
Other, TH, 119.00000, 112.97630, 3.50000
Other, TH, 27.00000, 28.07276, 3.50000
Other, TH, 12.00000, 12.95485, 3.50000
Other, TH, 17.00000, 15.80909, 3.60000
Other, TH, 8.00000, 8.74796, 3.60000
Other, TH, 4.00000, 4.70641, 3.60000
Other, TH, 9.00000, 9.42796, 3.70000
Other, TH, 5.00000, 4.98127, 3.70000
Other, TH, 3.00000, 3.71863, 3.70000
Other, TH, 2.00000, 1.81592, 3.75000
Other, TH, 13.00000, 11.52507, 3.80000
Other, TH, 7.00000, 7.16994, 3.80000
Other, TH, 3.00000, 3.33166, 3.80000
Other, TH, 19.00000, 19.92007, 3.90000
